all_regi,ttot,pop_SSP1,pop_SSP2,pop_SSP3,pop_SSP4,pop_SSP5
CAZ,2020,11.512129914070321,11.512077505145585,11.512445920898298,11.512075390436872,11.511723622873232
CHA,2020,9.131378887642736,9.131160170434434,9.130642848276473,9.131148752803186,9.13166414229177
EUR,2020,10.878897921022892,10.878978066148463,10.878137045887705,10.8789899191776,10.879846913108555
IND,2020,7.102170467376709,7.102170467376709,7.102170467376709,7.102170467376709,7.102170467376709
JPN,2020,11.735149383544922,11.735149383544922,11.735149383544922,11.735149383544922,11.735149383544922
LAM,2020,7.374029379644824,7.374505834700425,7.37459709879036,7.374833681031003,7.374071956974196
MEA,2020,5.828382285063127,5.82937090372682,5.817501147128795,5.829710453995696,5.83976470304038
NEU,2020,9.387981323705356,9.388044916934536,9.385196645776679,9.38806525451992,9.390888874080833
OAS,2020,7.272387135700468,7.272968387564348,7.269159791213848,7.273063588686804,7.275727323013482
REF,2020,9.878701679696762,9.87773576925417,9.866821574820626,9.877870274850862,9.888551762972998
SSA,2020,4.823088160220974,4.820904643075738,4.818582001810151,4.819456252063619,4.822935508066407
USA,2020,10.556770324707031,10.556770324707031,10.556770324707031,10.556770324707031,10.556770324707031
CAZ,2025,11.584758114324092,11.57381012791794,11.533049448822396,11.511755535248492,11.589624671287337
CHA,2025,9.56019113003917,9.503737174076633,9.421567709029166,9.277093257527468,9.5608431750547
EUR,2025,11.06111102876581,11.036678245167806,10.970032900437808,10.940299340309425,11.066088260524623
IND,2025,7.758034480662928,7.663684740361253,7.352011293971632,7.199281586698104,7.757864724684526
JPN,2025,11.809147744328794,11.803482262779443,11.776393113718683,11.752224639397603,11.809842240895325
LAM,2025,7.744075250864083,7.674526939869025,7.5354688367143146,7.371739768394486,7.74258265251875
MEA,2025,6.110749772356821,6.0885808275532325,5.928254113331017,5.835488807817577,6.130423375612739
NEU,2025,9.834068915279946,9.738377131615838,9.53325501864244,9.353059702400289,9.840146621091648
OAS,2025,7.705745467075844,7.607197678050319,7.413493440366062,7.261441949816196,7.710910957112269
REF,2025,9.865581303005396,9.84275385005182,9.795665213095319,9.642593830558615,9.887318563859367
SSA,2025,5.289896190161246,5.206601807979568,4.9221982031263,4.768402315339346,5.289366755009358
USA,2025,10.62807251011237,10.603698381655834,10.56027165274576,10.536376074802034,10.631207068726638
CAZ,2030,11.689567320577517,11.665294706789915,11.590239220005277,11.554261954194386,11.683445821815672
CHA,2030,9.975408277250882,9.852126672848156,9.66059335883547,9.49258935064586,9.976551271384649
EUR,2030,11.245138141239345,11.189976146426128,11.051354983775278,11.00676915146177,11.242419749549782
IND,2030,8.40282674020978,8.23162581685378,7.55429149399105,7.387944093861485,8.402614785589652
JPN,2030,11.875016968398702,11.863565348768901,11.818691044621486,11.778042902289332,11.862737027077806
LAM,2030,8.108802994779305,7.9671703605722675,7.655586955724428,7.458386720811503,8.106648348350836
MEA,2030,6.388071245634015,6.333415158058798,6.003201224777378,5.89330318266558,6.415122989737709
NEU,2030,10.303112029245684,10.104133112763506,9.645385131108121,9.419195985053,10.308929352769981
OAS,2030,8.147465659238577,7.949123794106449,7.5228292951309585,7.336642230775912,8.154513781582573
REF,2030,9.905743640893185,9.838655867422325,9.733393745586072,9.531275281053261,9.940722744468452
SSA,2030,5.7351377701772295,5.594221599279771,5.001336015496403,4.80654969234057,5.734397006631321
USA,2030,10.739601635944677,10.690243678916724,10.61106360853956,10.570497330408642,10.728854952864323
CAZ,2035,11.791159671753993,11.75634404161709,11.653241743084031,11.598583616282406,11.771019473915434
CHA,2035,10.42296755396521,10.227439780038374,9.89307225289454,9.70429168053405,10.424624898536543
EUR,2035,11.424475064579392,11.34018328627876,11.121363574992223,11.061411087329162,11.411882195654824
IND,2035,9.004808247775872,8.787258696726086,7.697218439647976,7.532133881534791,9.004674882923315
JPN,2035,11.955804901950476,11.937375426274059,11.872099738735693,11.811918096717928,11.93033710940602
LAM,2035,8.45083067506126,8.249832497814102,7.738735361300578,7.5170150135729195,8.448690153610329
MEA,2035,6.637871656543956,6.558192687995757,6.037787221482338,5.909720122456634,6.672038001239073
NEU,2035,10.75288774772982,10.465020456535905,9.712293735565947,9.452271804761537,10.756411543806788
OAS,2035,8.58400188053485,8.29553961263986,7.588662387691443,7.372773225502813,8.593002988071932
REF,2035,9.978331518726005,9.876828717672941,9.706677081129088,9.474478245709037,10.025887462943649
SSA,2035,6.148709800756456,5.974090740131894,5.052439626309324,4.82556516470772,6.147856511252968
USA,2035,10.821585054126809,10.752958421969709,10.645102739542034,10.586791790682328,10.795938931352481
CAZ,2040,11.87912950252962,11.835054243179147,11.702806981542947,11.627362115590083,11.84557605773086
CHA,2040,10.840748993514282,10.570734410127322,10.066249257186376,9.865464096045681,10.842843313371718
EUR,2040,11.585219471498606,11.47052755636439,11.167802068551289,11.092410153104193,11.563532329399816
IND,2040,9.554805252366082,9.31766560607293,7.778509158300608,7.620761146861288,9.554797621427078
JPN,2040,12.026430578527444,11.999942641660107,11.90844026732377,11.82462650296201,11.987902450251301
LAM,2040,8.766819637689002,8.518617686685989,7.7897232362289826,7.545439743910088,8.764987411399794
MEA,2040,6.845713399937725,6.746536223726891,6.026593115576686,5.874538437009526,6.887189949983833
NEU,2040,11.178231466974863,10.816918031005168,9.73539446239708,9.44554468542905,11.176852062710315
OAS,2040,9.00516701400453,8.638022598972746,7.61005210573548,7.365050997280761,9.015286194631592
REF,2040,10.0488560914609,9.918267600101476,9.689393902858004,9.419767821919882,10.108968234109208
SSA,2040,6.5358299016778645,6.3478991793345605,5.083538650199353,4.832335314383148,6.534875639738689
USA,2040,10.90599637681451,10.818340501617003,10.678823898664263,10.600321415560584,10.866286074865348
CAZ,2045,11.963327218623519,11.91219604280342,11.74913256211163,11.65315920669514,11.917352246137748
CHA,2045,11.106173365475048,10.779139218204584,10.105154051828764,9.895237953184997,11.108697923945984
EUR,2045,11.73499941874458,11.5896879159545,11.19562525327317,11.105126498065797,11.704217604753733
IND,2045,10.077953161083768,9.827924456958204,7.802510373435685,7.650808824930343,10.078114955542512
JPN,2045,12.083773554768241,12.049885154859137,11.929630335506753,11.822056467659692,12.033199291817903
LAM,2045,9.06271275042323,8.77199833471036,7.808066059045986,7.538350553809305,9.061495352670072
MEA,2045,6.999990980489202,6.87948773849476,5.9535148488874174,5.764940505117929,7.049009789496984
NEU,2045,11.582383142820067,11.155028460371689,9.709242476967264,9.3869240486796,11.572340975970002
OAS,2045,9.416646728738089,8.980040379309568,7.592474289327068,7.31457239059112,9.426531185791413
REF,2045,10.10238520495527,9.945136321039216,9.661208134148607,9.345523697093144,10.175234495185938
SSA,2045,6.901665413413634,6.712805673997574,5.093482429664126,4.824355584477272,6.900617369575803
USA,2045,10.980186650135963,10.876351254919722,10.702647949020744,10.605577519705955,10.928901219973678
CAZ,2050,12.01010035979075,11.966999726620248,11.774219535855758,11.666842058097513,11.96340008310796
CHA,2050,11.313214896773934,10.974580590309227,10.12374992649395,9.925466299540082,11.316103115866571
EUR,2050,11.830649860279898,11.686604496334663,11.21414375570372,11.118265849683961,11.80203191476586
IND,2050,10.457313887575257,10.310987281766796,7.809091291915715,7.655085422473417,10.45753555408506
JPN,2050,12.11836312981583,12.082089680611869,11.92849602762796,11.80585412362202,12.067134881702806
LAM,2050,9.28610441418119,8.999653687671021,7.809082716317607,7.51991204822922,9.284619198896218
MEA,2050,7.070965995118416,6.964843513018065,5.868381701818922,5.639302077549161,7.128061630077092
NEU,2050,11.886359665184036,11.486074588081115,9.709762855068496,9.365787603391817,11.867657662936448
OAS,2050,9.771100598915217,9.317774451933285,7.553693676474723,7.249205920790644,9.778392216185694
REF,2050,10.11100141090677,9.944586006844876,9.61707655174034,9.26450121672608,10.197919186614987
SSA,2050,7.212510488290357,7.0587119750430585,5.1025546842540965,4.827939776557737,7.211358516143514
USA,2050,11.026265205444203,10.928454209610274,10.709364988945584,10.602668015220818,10.976443806376155
CAZ,2055,12.027647136628433,11.99173597342194,11.768765684810997,11.65829037434439,11.979434002766268
CHA,2055,11.496441664163351,11.161697380828281,10.111279163631172,9.953138441130278,11.499632758860791
EUR,2055,11.902420367730453,11.767068518784248,11.217243071073462,11.127226938221234,11.874531936491696
IND,2055,10.78942103222466,10.779441587237567,7.811347520357608,7.679990027953992,10.78964235247121
JPN,2055,12.141921154263835,12.106892982293488,11.92460446329078,11.794823237783042,12.090459342030737
LAM,2055,9.474474904676605,9.211848371353952,7.802502690243237,7.514098255834252,9.471956362831424
MEA,2055,7.100419019424098,7.01850074437965,5.778955131609942,5.513326821617338,7.164485537997068
NEU,2055,12.13990071776189,11.797367575401129,9.706249576940976,9.377318372033146,12.110856433527097
OAS,2055,10.09525492113707,9.659567927971532,7.498987685893906,7.18303104713238,10.097163876547114
REF,2055,10.120004414437036,9.944946266580878,9.572193996535514,9.216965188478627,10.221084488035086
SSA,2055,7.493620339401996,7.392395827456269,5.105735855431159,4.836502382221867,7.4923764728880435
USA,2055,11.059739014624949,10.972101309119509,10.705953620787398,10.596418357875386,11.010157941460596
CAZ,2060,12.036082307258393,12.007561956321373,11.761611138603376,11.654289600075648,11.982110422882238
CHA,2060,11.646446916560343,11.332860505145995,10.101245733905312,10.031881903099451,11.649989253715335
EUR,2060,11.955910307520988,11.830564536535698,11.209628240917803,11.134499385990075,11.925110457020947
IND,2060,11.077328103535203,11.226110592753953,7.81032646390924,7.734121298423075,11.07753272760233
JPN,2060,12.160726814607488,12.12889606262135,11.926075929782835,11.796530284217829,12.105709137139895
LAM,2060,9.632216987432917,9.408423036958979,7.792572102629357,7.5299235016841735,9.62803141858796
MEA,2060,7.136344871247121,7.0800974730658455,5.724539433350556,5.431218785605946,7.204932029851979
NEU,2060,12.356009882312966,12.092067808979413,9.698518023349791,9.428053440076793,12.314019142833576
OAS,2060,10.408025621877668,10.02301894872727,7.447629748151782,7.139597378526971,10.401632326852067
REF,2060,10.158613855087038,9.976327593397079,9.559616378186528,9.242616456476654,10.268882986807675
SSA,2060,7.74628670911,7.7130434431708785,5.106969100979147,4.85342832391183,7.745046381319723
USA,2060,11.090588917736522,11.01464171197468,10.70848730559069,10.600226076409017,11.035563053559343
CAZ,2065,12.044797044182708,12.023051834347363,11.763455605602779,11.655580641448546,11.981897429356145
CHA,2065,11.760635710894844,11.48150163953124,10.085787611506031,10.098799863389992,11.764427098531502
EUR,2065,12.006352181192046,11.891192671445667,11.21039581116637,11.149952933816841,11.968488143886091
IND,2065,11.322987318537939,11.643359259605308,7.810156964995831,7.791913980129818,11.323172641583671
JPN,2065,12.177923228441545,12.150438818203119,11.934076710051157,11.80391735205005,12.115369721591948
LAM,2065,9.764409825767446,9.589677458676555,7.7824666868705705,7.539301897024345,9.758471904443017
MEA,2065,7.18520855665307,7.150508737080818,5.695030035294774,5.363984696927296,7.257268807189077
NEU,2065,12.539252396502954,12.366884927462387,9.68945398221346,9.481944740239761,12.481854400585243
OAS,2065,10.707379000306362,10.401953648928073,7.402537668205586,7.096413683915001,10.690431538306047
REF,2065,10.203716606799201,10.019118789805882,9.565096941017103,9.279378569772039,10.319230904930443
SSA,2065,7.972173578108869,8.020522549418455,5.109872190965849,4.872860232458279,7.97117251996818
USA,2065,11.119582758181721,11.055229682814055,10.720562239422506,10.61065905297151,11.054417715394735
CAZ,2070,12.056180230981024,12.04200043445225,11.769842639484095,11.658265918314436,11.988801515659562
CHA,2070,11.848128610725892,11.613051038494477,10.077050564944981,10.156439218163928,11.851928920621539
EUR,2070,12.053374078949727,11.948826894171944,11.212309101604147,11.166463861663894,12.011424951510792
IND,2070,11.527898043953819,12.021749019164224,7.815090356593419,7.848454603196049,11.528083373331839
JPN,2070,12.193792519554997,12.170365486712399,11.941798793946074,11.810588437943768,12.126302486350605
LAM,2070,9.871308401692552,9.755619118211103,7.776327220181419,7.539579622407541,9.864300488184895
MEA,2070,7.224452351665523,7.2105317455552385,5.673005399870544,5.293042277870983,7.3007927154657235
NEU,2070,12.68763223618801,12.619714662678597,9.685213936097497,9.535408913216713,12.615002967610172
OAS,2070,10.978913427970644,10.78282459638904,7.36157208484125,7.0496735675171625,10.949895486493292
REF,2070,10.240246260092466,10.062126819882586,9.577949336664506,9.312453268306362,10.360179695078177
SSA,2070,8.1689911447378,8.319072850763495,5.115806386576137,4.896469065282858,8.16849320646719
USA,2070,11.141321793609913,11.08868283924561,10.726913694628958,10.614430991650597,11.070577134959464
CAZ,2075,12.067187771579972,12.06185958248025,11.775693535748875,11.66014063420064,11.998808683839531
CHA,2075,11.913547819266189,11.730794624687551,10.069353907752001,10.201230770855982,11.917249977098184
EUR,2075,12.09464761880863,12.001353415543132,11.208726571671408,11.179620268028229,12.051146691439824
IND,2075,11.70308358044699,12.365651911218617,7.822189940250203,7.902377125784978,11.70328298313227
JPN,2075,12.203417355594235,12.183565436497439,11.944429844923114,11.812359708349366,12.133273409129012
LAM,2075,9.964408721417817,9.905933595547328,7.777147332055438,7.536297750885835,9.957351240788965
MEA,2075,7.235071894998705,7.247194589289075,5.645435048558844,5.203758731695982,7.317957235916748
NEU,2075,12.807787854834974,12.849266097996386,9.683476603092211,9.586530317906979,12.719419457685259
OAS,2075,11.23035480415578,11.167717044057916,7.326526403718796,7.001623356017494,11.18803457589183
REF,2075,10.260393038109639,10.09418316023859,9.58398109324416,9.331499839698486,10.385747933007613
SSA,2075,8.341299824625885,8.603318467571988,5.1235940807836995,4.9228877724468765,8.341524224699176
USA,2075,11.156887312094042,11.116802045352163,10.727109693329945,10.61243574756647,11.085047916282077
CAZ,2080,12.076610411835311,12.079502756648857,11.778130913756765,11.66120115533104,12.00794263212888
CHA,2080,11.964545935054959,11.835387283505913,10.066119970813963,10.242484165192256,11.968136811594581
EUR,2080,12.128099835510682,12.047170710291228,11.199830805781161,11.188503929758957,12.085288506197797
IND,2080,11.849105158787358,12.667310354289418,7.826639421131191,7.955070734047651,11.849322158721566
JPN,2080,12.205301045136263,12.189501195787104,11.939938025752449,11.807719403028372,12.13539922716551
LAM,2080,10.039134899493963,10.03856228694895,7.777763393740466,7.528127934544399,10.032400617808472
MEA,2080,7.226013138912546,7.266499345810178,5.61337070544106,5.110609576225514,7.3167761290985815
NEU,2080,12.90327890615867,13.050571634485848,9.682403711783639,9.636351091807187,12.800243736951023
OAS,2080,11.46208525860152,11.561229488810316,7.2962829825284485,6.959502689443738,11.405488310667137
REF,2080,10.267959551962374,10.114761683453644,9.579785175291947,9.339314720285406,10.397964703121415
SSA,2080,8.487615521133039,8.870728461329687,5.130671673282469,4.949277744078409,8.488379654850993
USA,2080,11.171139455569994,11.144227972549812,10.726572140810816,10.611190002500676,11.100460130169651
CAZ,2085,12.08075951409827,12.090867352579039,11.773458125670988,11.658127462354527,12.011852560359888
CHA,2085,12.001928842358723,11.926838997008579,10.059622801640652,10.276640531993886,12.005423558367001
EUR,2085,12.154346172152335,12.086430321949935,11.184605024691104,11.192433152144474,12.113107829821228
IND,2085,11.972205070390743,12.924233637797546,7.82759978424204,8.007379627335734,11.972443297048423
JPN,2085,12.204267567339464,12.192685156047782,11.931726534465296,11.799925000630422,12.136961353570152
LAM,2085,10.101487531201109,10.155426265742868,7.777678849877762,7.515021763821382,10.095436874089794
MEA,2085,7.219581958974325,7.278406804634671,5.584114819294064,5.020923720878872,7.321144788615283
NEU,2085,12.983262626945542,13.229917220770334,9.678700045826766,9.683918648981,12.864547996322864
OAS,2085,11.677639729794926,11.958342080462844,7.266908952853269,6.919660154560627,11.607070905705319
REF,2085,10.27646821290858,10.133028000645988,9.574241376711411,9.344812445830268,10.411016526973008
SSA,2085,8.612808305604217,9.123841484241895,5.135934256072904,4.974129158728352,8.614031655273347
USA,2085,11.182571185160795,11.16907498593804,10.72217721788698,10.60788517146393,11.113663785338103
CAZ,2090,12.080331570217831,12.096363099309947,11.765916708052071,11.652569582656277,12.009327180770127
CHA,2090,12.029585904527869,12.006030201654548,10.052369884337972,10.306836944075085,12.033014019508522
EUR,2090,12.176058310075293,12.12070471416119,11.167107250998043,11.194569336544369,12.134407134180337
IND,2090,12.076024459046437,13.145882322763791,7.827682231203364,8.060762479173558,12.076291982287538
JPN,2090,12.203214287592186,12.19566780289828,11.924945971869153,11.793511854714753,12.137089918047703
LAM,2090,10.155663557858569,10.260809854272402,7.777127963153547,7.496712552267847,10.150561434163258
MEA,2090,7.2276268148730605,7.292738528047101,5.560904661903766,4.939216933381102,7.34185150722983
NEU,2090,13.05074578638429,13.390000503107293,9.672981882770141,9.730849835634388,12.913736217299958
OAS,2090,11.878544375130376,12.356988770662818,7.238489518793715,6.8829436863167786,11.795186014732321
REF,2090,10.290604863234194,10.1552789783818,9.573346459182869,9.352648712373457,10.427804026253135
SSA,2090,8.720970731914248,9.363381158523232,5.1400851064313136,4.997804295062254,8.722498447740893
USA,2090,11.19311014612992,11.191776660614911,10.719081150663508,10.60558248934225,11.123065332707142
CAZ,2095,12.079460565685332,12.100319575547724,11.76205794135037,11.648175611537496,12.004741791449229
CHA,2095,12.04968734980346,12.073994027074464,10.044593236277631,10.334010936083082,12.053095822788588
EUR,2095,12.196738426996804,12.152499877207424,11.153157745281009,11.199349923816236,12.151713333781782
IND,2095,12.16267137239686,13.337870711885406,7.828918282331487,8.115244583881257,12.162978300586394
JPN,2095,12.203920021106418,12.199954661775168,11.923737206145947,11.791952543647229,12.135415251723602
LAM,2095,10.20352420512184,10.355783764778124,7.7765939565890205,7.474484322033806,10.199761555481793
MEA,2095,7.248526058665006,7.312331597828924,5.542266878267147,4.8645336393228185,7.378340659751799
NEU,2095,13.105849346892946,13.529269794733525,9.667074083524044,9.777854892495013,12.947528725200915
OAS,2095,12.06215360548372,12.752797740788438,7.2114104060329405,6.850782010036054,11.967933972328211
REF,2095,10.30957928468867,10.182360037429602,9.578510718787491,9.363679404215896,10.445934883579401
SSA,2095,8.814614732753,9.588771038563324,5.143086830971802,5.020354805364569,8.816313501067368
USA,2095,11.203590299929564,11.212238986662234,10.720660402377925,10.606070078603908,11.129051692956399
CAZ,2100,12.081013333706636,12.106507865079315,11.762120291356325,11.645421661987463,12.003896687404422
CHA,2100,12.061076615032022,12.132466082427001,10.038670067622489,10.355874509547958,12.064419344431395
EUR,2100,12.218046527894973,12.183136990253425,11.140409538955108,11.206210473936691,12.169344757397429
IND,2100,12.234506604800826,13.504891059960277,7.832331451905967,8.168881066105763,12.234865137950845
JPN,2100,12.206345003965438,12.205335720887076,11.925397246450329,11.792683652819688,12.134527428803128
LAM,2100,10.244559867750727,10.438443288912612,7.776643156821387,7.444147366924916,10.242505965153768
MEA,2100,7.271256243724021,7.331770199054574,5.524691247926692,4.786866613555781,7.4218636355742795
NEU,2100,13.145022742421144,13.64624234741004,9.662508665855192,9.823441047146533,12.962902178023626
OAS,2100,12.230886563050573,13.14107994834174,7.188027223120682,6.82227900090608,12.128073796671016
REF,2100,10.324438174447609,10.207437206596518,9.584823170778474,9.370209490923559,10.457161185068491
SSA,2100,8.896793018706376,9.800062247212068,5.14637940736613,5.043222950407793,8.898673414135445
USA,2100,11.212567353197928,11.229853742122316,10.722708249037673,10.6057978860514,11.134174518289353
CAZ,2105,12.081013333706636,12.106507865079315,11.762120291356325,11.645421661987463,12.003896687404422
CHA,2105,12.061076615032022,12.132466082427001,10.038670067622489,10.355874509547958,12.064419344431395
EUR,2105,12.218046527894973,12.183136990253425,11.140409538955108,11.206210473936691,12.169344757397429
IND,2105,12.234506604800826,13.504891059960277,7.832331451905967,8.168881066105763,12.234865137950845
JPN,2105,12.206345003965438,12.205335720887076,11.925397246450329,11.792683652819688,12.134527428803128
LAM,2105,10.244559867750727,10.438443288912612,7.776643156821387,7.444147366924916,10.242505965153768
MEA,2105,7.271256243724021,7.331770199054574,5.524691247926692,4.786866613555781,7.4218636355742795
NEU,2105,13.145022742421144,13.64624234741004,9.662508665855192,9.823441047146533,12.962902178023626
OAS,2105,12.230886563050573,13.14107994834174,7.188027223120682,6.82227900090608,12.128073796671016
REF,2105,10.324438174447609,10.207437206596518,9.584823170778474,9.370209490923559,10.457161185068491
SSA,2105,8.896793018706376,9.800062247212068,5.14637940736613,5.043222950407793,8.898673414135445
USA,2105,11.212567353197928,11.229853742122316,10.722708249037673,10.6057978860514,11.134174518289353
CAZ,2110,12.081013333706636,12.106507865079315,11.762120291356325,11.645421661987463,12.003896687404422
CHA,2110,12.061076615032022,12.132466082427001,10.038670067622489,10.355874509547958,12.064419344431395
EUR,2110,12.218046527894973,12.183136990253425,11.140409538955108,11.206210473936691,12.169344757397429
IND,2110,12.234506604800826,13.504891059960277,7.832331451905967,8.168881066105763,12.234865137950845
JPN,2110,12.206345003965438,12.205335720887076,11.925397246450329,11.792683652819688,12.134527428803128
LAM,2110,10.244559867750727,10.438443288912612,7.776643156821387,7.444147366924916,10.242505965153768
MEA,2110,7.271256243724021,7.331770199054574,5.524691247926692,4.786866613555781,7.4218636355742795
NEU,2110,13.145022742421144,13.64624234741004,9.662508665855192,9.823441047146533,12.962902178023626
OAS,2110,12.230886563050573,13.14107994834174,7.188027223120682,6.82227900090608,12.128073796671016
REF,2110,10.324438174447609,10.207437206596518,9.584823170778474,9.370209490923559,10.457161185068491
SSA,2110,8.896793018706376,9.800062247212068,5.14637940736613,5.043222950407793,8.898673414135445
USA,2110,11.212567353197928,11.229853742122316,10.722708249037673,10.6057978860514,11.134174518289353
CAZ,2115,12.081013333706636,12.106507865079315,11.762120291356325,11.645421661987463,12.003896687404422
CHA,2115,12.061076615032022,12.132466082427001,10.038670067622489,10.355874509547958,12.064419344431395
EUR,2115,12.218046527894973,12.183136990253425,11.140409538955108,11.206210473936691,12.169344757397429
IND,2115,12.234506604800826,13.504891059960277,7.832331451905967,8.168881066105763,12.234865137950845
JPN,2115,12.206345003965438,12.205335720887076,11.925397246450329,11.792683652819688,12.134527428803128
LAM,2115,10.244559867750727,10.438443288912612,7.776643156821387,7.444147366924916,10.242505965153768
MEA,2115,7.271256243724021,7.331770199054574,5.524691247926692,4.786866613555781,7.4218636355742795
NEU,2115,13.145022742421144,13.64624234741004,9.662508665855192,9.823441047146533,12.962902178023626
OAS,2115,12.230886563050573,13.14107994834174,7.188027223120682,6.82227900090608,12.128073796671016
REF,2115,10.324438174447609,10.207437206596518,9.584823170778474,9.370209490923559,10.457161185068491
SSA,2115,8.896793018706376,9.800062247212068,5.14637940736613,5.043222950407793,8.898673414135445
USA,2115,11.212567353197928,11.229853742122316,10.722708249037673,10.6057978860514,11.134174518289353
CAZ,2120,12.081013333706636,12.106507865079315,11.762120291356325,11.645421661987463,12.003896687404422
CHA,2120,12.061076615032022,12.132466082427001,10.038670067622489,10.355874509547958,12.064419344431395
EUR,2120,12.218046527894973,12.183136990253425,11.140409538955108,11.206210473936691,12.169344757397429
IND,2120,12.234506604800826,13.504891059960277,7.832331451905967,8.168881066105763,12.234865137950845
JPN,2120,12.206345003965438,12.205335720887076,11.925397246450329,11.792683652819688,12.134527428803128
LAM,2120,10.244559867750727,10.438443288912612,7.776643156821387,7.444147366924916,10.242505965153768
MEA,2120,7.271256243724021,7.331770199054574,5.524691247926692,4.786866613555781,7.4218636355742795
NEU,2120,13.145022742421144,13.64624234741004,9.662508665855192,9.823441047146533,12.962902178023626
OAS,2120,12.230886563050573,13.14107994834174,7.188027223120682,6.82227900090608,12.128073796671016
REF,2120,10.324438174447609,10.207437206596518,9.584823170778474,9.370209490923559,10.457161185068491
SSA,2120,8.896793018706376,9.800062247212068,5.14637940736613,5.043222950407793,8.898673414135445
USA,2120,11.212567353197928,11.229853742122316,10.722708249037673,10.6057978860514,11.134174518289353
CAZ,2125,12.081013333706636,12.106507865079315,11.762120291356325,11.645421661987463,12.003896687404422
CHA,2125,12.061076615032022,12.132466082427001,10.038670067622489,10.355874509547958,12.064419344431395
EUR,2125,12.218046527894973,12.183136990253425,11.140409538955108,11.206210473936691,12.169344757397429
IND,2125,12.234506604800826,13.504891059960277,7.832331451905967,8.168881066105763,12.234865137950845
JPN,2125,12.206345003965438,12.205335720887076,11.925397246450329,11.792683652819688,12.134527428803128
LAM,2125,10.244559867750727,10.438443288912612,7.776643156821387,7.444147366924916,10.242505965153768
MEA,2125,7.271256243724021,7.331770199054574,5.524691247926692,4.786866613555781,7.4218636355742795
